text,text_clean,token,normalisasi,stopwords,stemming,label
"https://t.co/7yL6CuVdAj  JurnalPatroliNews â Jakarta â Misteri mengenai penyebab utama di balik peristiwa amukan si jago merah yang melanda fasilitas pendidikan tinggi di wilayah Jakarta Barat akhirnya mulai menemui titik terang.

 #misteri #Utama #peristiwa",jurnalpatrolinews jakarta misteri mengenai penyebab utama di balik peristiwa amukan si jago merah yang melanda fasilitas pendidikan tinggi di wilayah jakarta barat akhirnya mulai menemui titik terang,jurnalpatrolinews jakarta misteri mengenai penyebab utama di balik peristiwa amukan si jago merah yang melanda fasilitas pendidikan tinggi di wilayah jakarta barat akhirnya mulai menemui titik terang,jurnalpatrolinews jakarta misteri mengenai penyebab utama di balik peristiwa amukan si jago merah yang melanda fasilitas pendidikan tinggi di wilayah jakarta barat akhirnya mulai menemui titik terang,jurnalpatrolinews jakarta misteri penyebab utama peristiwa amukan si jago merah melanda fasilitas pendidikan wilayah jakarta barat menemui titik terang,jurnalpatrolinews jakarta misteri sebab utama peristiwa amuk si jago merah landa fasilitas didik wilayah jakarta barat temu titik terang,Negatif
"Kebakaran melanda auditorium Bina Nusantara University (Binus) yang berada di Jalan Raya Kebon Jeruk, Jakarta Barat, pagi ini. Sebanyak 11 unit dan 55 personel pemadam kebakaran dikerahkan.
Hingga saat ini, belum diketahui kronologi, penyebab kebakaran. https://t.co/ZEaJX1c5Nc",kebakaran melanda auditorium bina nusantara university binus yang berada di jalan raya kebon jeruk jakarta barat pagi ini sebanyak unit dan personel pemadam kebakaran dikerahkan hingga saat ini belum diketahui kronologi penyebab kebakaran,kebakaran melanda auditorium bina nusantara university binus yang berada di jalan raya kebon jeruk jakarta barat pagi ini sebanyak unit dan personel pemadam kebakaran dikerahkan hingga saat ini belum diketahui kronologi penyebab kebakaran,kebakaran melanda auditorium bina nusantara universitas binus yang berada di jalan raya kebon jeruk jakarta barat pagi ini sebanyak unit dan personel pemadam kebakaran dikerahkan hingga saat ini belum diketahui kronologi penyebab kebakaran,kebakaran melanda auditorium bina nusantara universitas binus jalan raya kebon jeruk jakarta barat pagi unit personel pemadam kebakaran dikerahkan kronologi penyebab kebakaran,bakar landa auditorium bina nusantara universitas bus jalan raya kebon jeruk jakarta barat pagi unit personel madam bakar kerah kronologi sebab bakar,Negatif
menggunakan peralatan seadanya sambil menunggu bantuan petugas pemadam kebakaran datang ke lokasi.,menggunakan peralatan seadanya sambil menunggu bantuan petugas pemadam kebakaran datang ke lokasi,menggunakan peralatan seadanya sambil menunggu bantuan petugas pemadam kebakaran datang ke lokasi,menggunakan peralatan seadanya sambil menunggu bantuan petugas pemadam kebakaran datang ke lokasi,peralatan seadanya menunggu bantuan petugas pemadam kebakaran lokasi,alat ada tunggu bantu tugas madam bakar lokasi,Negatif
"Unggahan mengenai respon cepat petugas Pemadam Kebakaran (Damkar) terhadap laporan masyarakat. Muncul pertanyaan dari netizen apakah memanggil mereka dipungut biaya, yang dijawab bahwa layanan tersebut gratis (bayar seikhlasnya jika ingin memberi). https://t.co/qNy9o1qVvS",unggahan mengenai respon cepat petugas pemadam kebakaran damkar terhadap laporan masyarakat muncul pertanyaan dari netizen apakah memanggil mereka dipungut biaya yang dijawab bahwa layanan tersebut gratis bayar seikhlasnya jika ingin memberi,unggahan mengenai respon cepat petugas pemadam kebakaran damkar terhadap laporan masyarakat muncul pertanyaan dari netizen apakah memanggil mereka dipungut biaya yang dijawab bahwa layanan tersebut gratis bayar seikhlasnya jika ingin memberi,unggahan mengenai respon cepat petugas pemadam kebakaran damkar terhadap laporan masyarakat muncul pertanyaan dari netizen apakah memanggil mereka dipungut biaya yang dijawab bahwa layanan tersebut gratis bayar seikhlasnya jika ingin memberi,unggahan respon cepat petugas pemadam kebakaran damkar laporan masyarakat muncul netizen memanggil dipungut biaya layanan gratis bayar seikhlasnya,unggah respon cepat tugas madam bakar damkar lapor masyarakat muncul netizen panggil pungut biaya layan gratis bayar ikhlas,Negatif
"Jumat, 22-05-2026 | 10.27 WIB

SIAP 112 Kota Mojokerto menerima laporan adanya ular di dalam kawasan Bank Mandiri Jl. Majapahit, Kel. Kranggan, Kec. Kranggan. Ular tersebut sudah diamankan oleh petugas Damkar Kota Mojokerto.

#SIAP112KotaMojokerto https://t.co/NNt5jaMjdq",jumat wib siap kota mojokerto menerima laporan adanya ular di dalam kawasan bank mandiri jl majapahit kel kranggan kec kranggan ular tersebut sudah diamankan oleh petugas damkar kota mojokerto,jumat wib siap kota mojokerto menerima laporan adanya ular di dalam kawasan bank mandiri jl majapahit kel kranggan kec kranggan ular tersebut sudah diamankan oleh petugas damkar kota mojokerto,jumat wib siap kota mojokerto menerima laporan adanya ular di dalam kawasan bank mandiri jl majapahit kelas kranggan kec kranggan ular tersebut sudah diamankan oleh petugas damkar kota mojokerto,jumat wib kota mojokerto menerima laporan ular kawasan bank mandiri jl majapahit kelas kranggan kec kranggan ular diamankan petugas damkar kota mojokerto,jumat wib kota mojokerto terima lapor ular kawasan bank mandiri jl majapahit kelas kranggan kec kranggan ular aman tugas damkar kota mojokerto,Negatif
"@bermuara_sayang halo cantik, aku udah 26+ dan bisa req fc kok! apa itu dry text? gaada yang dry-dry kalo lagi sama aku, bakal aku siraaam terus hari-hari kita berdua pake selang air nya pemadam kebakaran! aku talkactive dan convobuiler, jadi kalo kamu mau yapyap pun bakal aku imbangin!--",halo cantik aku udah dan bisa req fc kok apa itu dry text gaada yang drydry kalo lagi sama aku bakal aku siraaam terus harihari kita berdua pake selang air nya pemadam kebakaran aku talkactive dan convobuiler jadi kalo kamu mau yapyap pun bakal aku imbangin,halo cantik aku udah dan bisa req fc kok apa itu dry text gaada yang drydry kalo lagi sama aku bakal aku siraaam terus harihari kita berdua pake selang air nya pemadam kebakaran aku talkactive dan convobuiler jadi kalo kamu mau yapyap pun bakal aku imbangin,halo cantik aku sudah dan bisa req fc kok apa itu dry obrol tidak ada yang drydry kalau lagi sama aku akan aku siraaam terus harihari kita berdua pakai selang air nya pemadam kebakaran aku talkactive dan convobuiler jadi kalau kamu mau yapyap pun akan aku imbangin,halo cantik req fc dry obrol tidak ada drydry siraaam harihari berdua pakai selang air nya pemadam kebakaran talkactive convobuiler yapyap imbangin,halo cantik req fc dry obrol tidak ada drydry siraaam harihari dua pakai selang air nya madam bakar talkactive convobuiler yapyap imbangin,Negatif
"Petugas pemadam kebakaran Tiongkok termasuk yang terlatih terbaik di dunia untuk penyelamatan di ketinggian, dengan teknik penurunan tali yang membutuhkan pelatihan bertahun-tahun, dan intervensi yang sering diukur dalam hitungan detik, bukan menit.
ga ribet besok senin https://t.co/iGfOm1pF5w",petugas pemadam kebakaran tiongkok termasuk yang terlatih terbaik di dunia untuk penyelamatan di ketinggian dengan teknik penurunan tali yang membutuhkan pelatihan bertahuntahun dan intervensi yang sering diukur dalam hitungan detik bukan menit ga ribet besok senin,petugas pemadam kebakaran tiongkok termasuk yang terlatih terbaik di dunia untuk penyelamatan di ketinggian dengan teknik penurunan tali yang membutuhkan pelatihan bertahuntahun dan intervensi yang sering diukur dalam hitungan detik bukan menit ga ribet besok senin,petugas pemadam kebakaran tiongkok termasuk yang terlatih terbaik di dunia untuk penyelamatan di ketinggian dengan teknik penurunan tali yang membutuhkan pelatihan bertahuntahun dan intervensi yang sering diukur dalam hitungan detik bukan menit tidak ribet besok senin,petugas pemadam kebakaran tiongkok terlatih terbaik dunia penyelamatan ketinggian teknik penurunan tali membutuhkan pelatihan bertahuntahun intervensi diukur hitungan detik menit ribet besok senin,tugas madam bakar tiongkok latih baik dunia selamat tinggi teknik turun tali butuh latih bertahuntahun intervensi ukur hitung detik menit ribet besok senin,Negatif
"@RYULKmania Tayo Tayo bombe, kemarin nonton episode temannya Tayo yang pemadam kebakaran. Kamu bilang gitu seolah kamu gen x",tayo tayo bombe kemarin nonton episode temannya tayo yang pemadam kebakaran kamu bilang gitu seolah kamu gen x,tayo tayo bombe kemarin nonton episode temannya tayo yang pemadam kebakaran kamu bilang gitu seolah kamu gen x,tayo tayo bombe kemarin nonton episode temannya tayo yang pemadam kebakaran kamu bilang gitu seolah kamu gen x,tayo tayo bombe kemarin nonton episode temannya tayo pemadam kebakaran bilang gitu gen x,tayo tayo bombe kemarin nonton episode teman tayo madam bakar bilang gitu gen x,Negatif
"Kecelakaan Grandmax dan truk kontainer terjadi di Kedungwaru, Tulungagung, Rabu malam (20/5/2026).
Sopir Grandmax sempat terjepit dan dievakuasi petugas damkar.

#KTV #SmartTV #MediaDigital #Kecelakaan
.  
For Endorsement and Information, you can call or chat â¬ï¸  
+6282131749705 https://t.co/CJs7N1vmb5",kecelakaan grandmax dan truk kontainer terjadi di kedungwaru tulungagung rabu malam sopir grandmax sempat terjepit dan dievakuasi petugas damkar for endorsement and information you can call or chat,kecelakaan grandmax dan truk kontainer terjadi di kedungwaru tulungagung rabu malam sopir grandmax sempat terjepit dan dievakuasi petugas damkar for endorsement and information you can call or chat,kecelakaan grandmax dan truk kontainer terjadi di kedungwaru tulungagung rabu malam sopir grandmax sempat terjepit dan dievakuasi petugas damkar untuk endorsement dan information kamu dapat telpon atau chat,kecelakaan grandmax truk kontainer kedungwaru tulungagung rabu malam sopir grandmax terjepit dievakuasi petugas damkar endorsement information telpon chat,celaka grandmax truk kontainer kedungwaru tulungagung rabu malam sopir grandmax jepit evakuasi tugas damkar endorsement information telpon chat,Negatif
"Kebakaran melanda BINUS University Kampus Anggrek di kawasan Kemanggisan, Palmerah, Jakarta Barat, Jumat pagi (22/5).

Asap tebal terlihat membumbung dari area kampus saat petugas pemadam kebakaran melakukan proses pemadaman. Hingga pagi hari, petugas masih berada di lokasi untuk https://t.co/IRlb977QyZ",kebakaran melanda binus university kampus anggrek di kawasan kemanggisan palmerah jakarta barat jumat pagi asap tebal terlihat membumbung dari area kampus saat petugas pemadam kebakaran melakukan proses pemadaman hingga pagi hari petugas masih berada di lokasi untuk,kebakaran melanda binus university kampus anggrek di kawasan kemanggisan palmerah jakarta barat jumat pagi asap tebal terlihat membumbung dari area kampus saat petugas pemadam kebakaran melakukan proses pemadaman hingga pagi hari petugas masih berada di lokasi untuk,kebakaran melanda binus universitas kampus anggrek di kawasan kemanggisan palmerah jakarta barat jumat pagi asap tebal terlihat membumbung dari area kampus saat petugas pemadam kebakaran melakukan proses pemadaman hingga pagi hari petugas masih berada di lokasi untuk,kebakaran melanda binus universitas kampus anggrek kawasan kemanggisan palmerah jakarta barat jumat pagi asap tebal membumbung area kampus petugas pemadam kebakaran proses pemadaman pagi petugas lokasi,bakar landa bus universitas kampus anggrek kawasan manggis palmerah jakarta barat jumat pagi asap tebal bumbung area kampus tugas madam bakar proses madam pagi tugas lokasi,Netral
"Damkar dengan seragam biru di Surabaya punya 2 robot pemadam kebakaran Rp 18M.

Sumber:
ð¥ntv https://t.co/I0xutgGjVk",damkar dengan seragam biru di surabaya punya robot pemadam kebakaran rp m sumber ntv,damkar dengan seragam biru di surabaya punya robot pemadam kebakaran rp m sumber ntv,damkar dengan seragam biru di surabaya punya robot pemadam kebakaran rp m sumber ntv,damkar seragam biru surabaya robot pemadam kebakaran rp m sumber ntv,damkar seragam biru surabaya robot madam bakar rp m sumber ntv,Positif
"Satgas Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Anggota OSIS SMPN 2 BS yang meminta tolong untuk menggunakan fasilitas mobil Pemadam Kebakaran dalam acara siram-siraman pada pembuatan videografi di SMPN 2 BS pada hari Kamis, 21 Mei 2026

https://t.co/0rr6FL8D6j",satgas pemadam kebakaran bengkulu selatan menindak lanjuti laporan anggota osis smpn bs yang meminta tolong untuk menggunakan fasilitas mobil pemadam kebakaran dalam acara siramsiraman pada pembuatan videografi di smpn bs pada hari kamis mei,satgas pemadam kebakaran bengkulu selatan menindak lanjuti laporan anggota osis smpn bs yang meminta tolong untuk menggunakan fasilitas mobil pemadam kebakaran dalam acara siramsiraman pada pembuatan videografi di smpn bs pada hari kamis mei,satgas pemadam kebakaran bengkulu selatan menindak lanjuti laporan anggota osis smpn bisa yang meminta tolong untuk menggunakan fasilitas mobil pemadam kebakaran dalam acara siramsiraman pada pembuatan videografi di smpn bisa pada hari kamis mei,satgas pemadam kebakaran bengkulu selatan menindak lanjuti laporan anggota osis smpn tolong fasilitas mobil pemadam kebakaran acara siramsiraman pembuatan videografi smpn kamis mei,satgas madam bakar bengkulu selatan tindak lanjut lapor anggota osis smpn tolong fasilitas mobil madam bakar acara siramsiraman buat videografi smpn kamis mei,Negatif
"@estehsereh @estehsereh Halo Kakak, mimin siapa melayani sepenuh hati, atas gangguan yang terjadi admin mohon maaf. Dapat diinformasikan:
1. Apakah sudah melapor sebelumnya? Jika sudah melapor, dapat diinformasikan nomor lapor sebelumnya berapa?
2. Alamat lengkap? (Jalan, No. Bangunan,",halo kakak mimin siapa melayani sepenuh hati atas gangguan yang terjadi admin mohon maaf dapat diinformasikan apakah sudah melapor sebelumnya jika sudah melapor dapat diinformasikan nomor lapor sebelumnya berapa alamat lengkap jalan no bangunan,halo kakak mimin siapa melayani sepenuh hati atas gangguan yang terjadi admin mohon maaf dapat diinformasikan apakah sudah melapor sebelumnya jika sudah melapor dapat diinformasikan nomor lapor sebelumnya berapa alamat lengkap jalan no bangunan,halo kakak admin siapa melayani sepenuh hati atas gangguan yang terjadi admin mohon maaf dapat diinformasikan apakah sudah melapor sebelumnya jika sudah melapor dapat diinformasikan nomor lapor sebelumnya berapa alamat lengkap jalan no bangunan,halo kakak admin melayani sepenuh hati gangguan admin mohon maaf diinformasikan melapor melapor diinformasikan nomor lapor alamat lengkap jalan no bangunan,halo kakak admin layan sepenuh hati ganggu admin mohon maaf informasi lapor lapor informasi nomor lapor alamat lengkap jalan no bangun,Positif
"Kampus Anggrek Binus University Kebakaran! 55 Petugas Damkar Dikerahkan Padamkan Api | KOMPAS SIANG

https://t.co/u324WlFpfs",kampus anggrek binus university kebakaran petugas damkar dikerahkan padamkan api kompas siang,kampus anggrek binus university kebakaran petugas damkar dikerahkan padamkan api kompas siang,kampus anggrek binus universitas kebakaran petugas damkar dikerahkan padamkan api kompas siang,kampus anggrek binus universitas kebakaran petugas damkar dikerahkan padamkan api kompas siang,kampus anggrek bus universitas bakar tugas damkar kerah padam api kompas siang,Negatif
"Petugas Damkar Tangerang Selatan mengevakuasi seekor burung nuri yang diduga lepas dan hinggal di pohon setinggi sekitar 15 meter di kawasan Griya Loka BSD, Selasa (19/5/2026). Evakuasi dilakukan setelah adanya laporan dari warga setempat. https://t.co/JMVnTz1w55",petugas damkar tangerang selatan mengevakuasi seekor burung nuri yang diduga lepas dan hinggal di pohon setinggi sekitar meter di kawasan griya loka bsd selasa evakuasi dilakukan setelah adanya laporan dari warga setempat,petugas damkar tangerang selatan mengevakuasi seekor burung nuri yang diduga lepas dan hinggal di pohon setinggi sekitar meter di kawasan griya loka bsd selasa evakuasi dilakukan setelah adanya laporan dari warga setempat,petugas damkar tangerang selatan mengevakuasi seekor burung nuri yang diduga lepas dan hinggal di pohon setinggi sekitar meter di kawasan griya loka bsd selasa evakuasi dilakukan setelah adanya laporan dari warga setempat,petugas damkar tangerang selatan mengevakuasi seekor burung nuri diduga lepas hinggal pohon meter kawasan griya loka bsd selasa evakuasi laporan warga,tugas damkar tangerang selatan evakuasi ekor burung nuri duga lepas hinggal pohon meter kawasan griya loka bsd selasa evakuasi lapor warga,Negatif
"@ruhrawi á 
á á 
á 
á 

Sekolah belasan tahun ketemu cinta jadi bego... Laila ð¤ Aurora.

á á 
á 
á 
á ",sekolah belasan tahun ketemu cinta jadi bego laila aurora,sekolah belasan tahun ketemu cinta jadi bego laila aurora,sekolah belasan tahun ketemu cinta jadi bodoh laila aurora,sekolah belasan ketemu cinta bodoh laila aurora,sekolah bas ketemu cinta bodoh laila aurora,Positif
"Selanjutnya, pada pukul 18.01 WIB petugas melakukan pendinginan untuk mengurai material yang mudah terbakar agar tidak menyisakan api maupun asap.

Setelah mengerahkan 12 unit dan 60 personel, operasi pemadaman dinyatakan selesai pada pukul 18.52 WIB.",selanjutnya pada pukul wib petugas melakukan pendinginan untuk mengurai material yang mudah terbakar agar tidak menyisakan api maupun asap setelah mengerahkan unit dan personel operasi pemadaman dinyatakan selesai pada pukul wib,selanjutnya pada pukul wib petugas melakukan pendinginan untuk mengurai material yang mudah terbakar agar tidak menyisakan api maupun asap setelah mengerahkan unit dan personel operasi pemadaman dinyatakan selesai pada pukul wib,selanjutnya pada pukul wib petugas melakukan pendinginan untuk mengurai material yang mudah terbakar agar tidak menyisakan api maupun asap setelah mengerahkan unit dan personel operasi pemadaman dinyatakan selesai pada pukul wib,wib petugas pendinginan mengurai material mudah terbakar menyisakan api asap mengerahkan unit personel operasi pemadaman dinyatakan selesai wib,wib tugas dingin urai material mudah bakar sisa api asap kerah unit personel operasi madam nyata selesai wib,Negatif
"Seorang ibu memanggil petugas pemadam kebakaran yang dikira untuk menangani situasi darurat. Namun di luar dugaan, ibu tersebut justru ingin agar sang anak bisa ikut untuk bermain flying fox. Damkar selain penyelamat segala hal, bisa juga untuk menjadi tempat hiburan anak anak di https://t.co/ax06Ge9lDX",seorang ibu memanggil petugas pemadam kebakaran yang dikira untuk menangani situasi darurat namun di luar dugaan ibu tersebut justru ingin agar sang anak bisa ikut untuk bermain flying fox damkar selain penyelamat segala hal bisa juga untuk menjadi tempat hiburan anak anak di,seorang ibu memanggil petugas pemadam kebakaran yang dikira untuk menangani situasi darurat namun di luar dugaan ibu tersebut justru ingin agar sang anak bisa ikut untuk bermain flying fox damkar selain penyelamat segala hal bisa juga untuk menjadi tempat hiburan anak anak di,seorang ibu memanggil petugas pemadam kebakaran yang dikira untuk menangani situasi darurat namun di luar dugaan ibu tersebut justru ingin agar sang anak bisa ikut untuk bermain flying fox damkar selain penyelamat segala hal bisa juga untuk menjadi tempat hiburan anak anak di,memanggil petugas pemadam kebakaran menangani situasi darurat dugaan sang anak bermain flying fox damkar penyelamat hiburan anak anak,panggil tugas madam bakar tangan situasi darurat duga sang anak main flying fox damkar selamat hibur anak anak,Negatif
"Bukan Hanya Evakuasi Korban, Temuan Kayu Gelondongan di Sorong Papua Jadi Sorotan

Operasi pencarian korban tenggelam di Sungai Kampung Samusa, Distrik Sayosa, Kabupaten Sorong, Papua Barat Daya, turut menyoroti temuan lain di lokasi kejadian. Dalam dokumentasi lapangan, terlihat https://t.co/4KWoAWyUTU",bukan hanya evakuasi korban temuan kayu gelondongan di sorong papua jadi sorotan operasi pencarian korban tenggelam di sungai kampung samusa distrik sayosa kabupaten sorong papua barat daya turut menyoroti temuan lain di lokasi kejadian dalam dokumentasi lapangan terlihat,bukan hanya evakuasi korban temuan kayu gelondongan di sorong papua jadi sorotan operasi pencarian korban tenggelam di sungai kampung samusa distrik sayosa kabupaten sorong papua barat daya turut menyoroti temuan lain di lokasi kejadian dalam dokumentasi lapangan terlihat,bukan hanya evakuasi korban temuan kayu gelondongan di sorong papua jadi sorotan operasi pencarian korban tenggelam di sungai kampung samusa distrik sayosa kabupaten sorong papua barat daya turut menyoroti temuan lain di lokasi kejadian dalam dokumentasi lapangan terlihat,evakuasi korban temuan kayu gelondongan sorong papua sorotan operasi pencarian korban tenggelam sungai kampung samusa distrik sayosa kabupaten sorong papua barat daya menyoroti temuan lokasi kejadian dokumentasi lapangan,evakuasi korban temu kayu gelondong sorong papua sorot operasi cari korban tenggelam sungai kampung samusa distrik sayosa kabupaten sorong papua barat daya sorot temu lokasi jadi dokumentasi lapang,Negatif
"Pengendara Motor di Bogor Halangi Mobil Damkar, Enggan Minggir Meski Sudah Diperingatkan

Aksi tak terpuji dilakukan seorang pengendara motor di Kota Bogor. la diduga menghalang-halangi mobil Pemadam Kebakaran yang hendak melakukan pemadaman. 

Insiden itu terjadi di Jalan https://t.co/97WEmiNQbh",pengendara motor di bogor halangi mobil damkar enggan minggir meski sudah diperingatkan aksi tak terpuji dilakukan seorang pengendara motor di kota bogor la diduga menghalanghalangi mobil pemadam kebakaran yang hendak melakukan pemadaman insiden itu terjadi di jalan,pengendara motor di bogor halangi mobil damkar enggan minggir meski sudah diperingatkan aksi tak terpuji dilakukan seorang pengendara motor di kota bogor la diduga menghalanghalangi mobil pemadam kebakaran yang hendak melakukan pemadaman insiden itu terjadi di jalan,pengendara motor di bogor halangi mobil damkar enggan minggir meski sudah diperingatkan aksi tidak terpuji dilakukan seorang pengendara motor di kota bogor la diduga menghalanghalangi mobil pemadam kebakaran yang hendak melakukan pemadaman insiden itu terjadi di jalan,pengendara motor bogor halangi mobil damkar enggan minggir diperingatkan aksi terpuji pengendara motor kota bogor la diduga menghalanghalangi mobil pemadam kebakaran pemadaman insiden jalan,kendara motor bogor halang mobil damkar enggan minggir ingat aksi puji kendara motor kota bogor la duga menghalanghalangi mobil madam bakar madam insiden jalan,Netral
